L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0,Type,PAG,Comment
82,L1_TripleMu_5_3p5_2p5_OQ_DoubleMu_5_2p5_OQ_OS_Mass_5to17,0,0,0,0,0,
83,L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,537.121,90.7901,46.039,140.69,
84,L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,414.351,79.7419,0,67.7952,
85,L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,1,613.853,97.0587,61.3853,156.548,
86,L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,1,475.736,85.4447,0,73.6779,
88,L1_QuadMu0_OQ,0,0,0,0,0,
89,L1_QuadMu0,0,0,0,0,0,
90,L1_QuadMu0_SQ,0,0,0,0,0,
91,L1_DoubleEG_LooseIso16_LooseIso12_er1p5,0,0,0,0,0,
92,L1_DoubleEG_LooseIso18_LooseIso12_er1p5,0,0,0,0,0,
93,L1_DoubleEG_LooseIso20_LooseIso12_er1p5,0,0,0,0,0,
94,L1_DoubleEG_LooseIso22_LooseIso12_er1p5,0,0,0,0,0,
95,L1_DoubleEG_LooseIso25_LooseIso12_er1p5,0,0,0,0,0,
96,L1_Mu5_EG23er2p5,0,0,0,0,0,
97,L1_Mu7_EG20er2p5,1,1442.55,148.788,153.463,421.903,
98,L1_Mu7_EG23er2p5,1,997.511,123.726,0,174.856,
99,L1_Mu20_EG10er2p5,1,844.048,113.811,46.039,255.466,
100,L1_Mu5_LooseIsoEG20er2p5,0,0,0,0,0,
101,L1_Mu7_LooseIsoEG20er2p5,1,844.048,113.811,0,128.689,
102,L1_Mu7_LooseIsoEG23er2p5,1,644.546,99.4556,0,55.5199,
104,L1_Mu6_DoubleEG10er2p5,0,0,0,0,0,
105,L1_Mu6_DoubleEG12er2p5,1,629.199,98.2644,291.58,358.677,
106,L1_Mu6_DoubleEG15er2p5,1,184.156,53.1612,0,24.0896,
107,L1_Mu6_DoubleEG17er2p5,1,107.424,40.6026,0,7.31823,
109,L1_DoubleMu4_SQ_EG9er2p5,0,0,0,0,0,
110,L1_DoubleMu5_SQ_EG9er2p5,1,705.931,104.084,199.502,328.024,
112,L1_DoubleMu3_OS_DoubleEG7p5Upsilon,1,0,0,0,0,
113,L1_DoubleMu5Upsilon_OS_DoubleEG3,1,0,0,0,0,
114,L1_DoubleMu0_upt15_upt7,0,0,0,0,0,
115,L1_DoubleMu0_upt6ip123_upt4,0,0,0,0,0,
119,L1_Mu3_Jet30er2p5,11000,0,0,0,0,
121,L1_Mu3_Jet16er2p5_dR_Max0p4,400,61.3853,30.6927,61.3853,61.3853,
122,L1_Mu3_Jet35er2p5_dR_Max0p4,256,30.6927,21.703,30.6927,30.6927,
123,L1_Mu3_Jet60er2p5_dR_Max0p4,52,30.6927,21.703,15.3463,20.4618,
124,L1_Mu3_Jet80er2p5_dR_Max0p4,13,46.039,26.5806,0,13.2836,
125,L1_Mu3_Jet120er2p5_dR_Max0p8,3,46.039,26.5806,0,3.93889,
126,L1_Mu3_Jet120er2p5_dR_Max0p4,3,15.3463,15.3463,0,0.568383,
128,L1_Mu3er1p5_Jet100er2p5_ETMHF40,1,352.966,73.5984,61.3853,133.713,
129,L1_Mu3er1p5_Jet100er2p5_ETMHF50,1,184.156,53.1612,0,45.9836,
131,L1_Mu6_HTT240er,1,199.502,55.332,15.3463,41.2479,
132,L1_Mu6_HTT250er,1,168.81,50.898,0,23.3438,
134,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0,0,0,0,0,
135,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,537.121,90.7901,0,143.303,
136,L1_Mu12er2p3_Jet40er2p1_dR_Max0p4_DoubleJet40er2p1_dEta_Max1p6,1,537.121,90.7901,0,143.303,
142,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,15.3463,15.3463,0,0.613853,
143,L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,15.3463,15.3463,0,0.613853,
145,L1_DoubleMu3_SQ_ETMHF50_HTT60er,0,0,0,0,0,
146,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5,1,76.7316,34.3154,0,9.89099,
147,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5,1,76.7316,34.3154,0,9.89099,
148,L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5,1,61.3853,30.6927,0,2.21783,
150,L1_DoubleMu3_SQ_HTT220er,1,61.3853,30.6927,0,5.70569,
151,L1_DoubleMu3_SQ_HTT240er,1,46.039,26.5806,0,3.7874,
152,L1_DoubleMu3_SQ_HTT260er,1,30.6927,21.703,0,1.22967,
159,L1_SingleEG8er2p5,44000,46.039,26.5806,46.039,46.039,
160,L1_SingleEG10er2p5,7600,184.156,53.1612,184.156,184.156,
161,L1_SingleEG15er2p5,1350,214.849,57.4207,214.849,214.849,
162,L1_SingleEG26er2p5,780,30.6927,21.703,15.3463,16.881,
163,L1_SingleEG28_FWD2p5,45,0,0,0,0,
164,L1_SingleEG28er2p5,0,0,0,0,0,
165,L1_SingleEG28er2p1,0,0,0,0,0,
166,L1_SingleEG28er1p5,0,0,0,0,0,
167,L1_SingleEG34er2p5,0,0,0,0,0,
168,L1_SingleEG36er2p5,1,9852.34,388.841,15.3463,533.778,
169,L1_SingleEG38er2p5,1,8148.9,353.632,0,405.081,
170,L1_SingleEG40er2p5,1,6859.81,324.458,0,323.5,
171,L1_SingleEG42er2p5,1,5662.79,294.793,0,255.691,
172,L1_SingleEG45er2p5,1,4481.13,262.238,0,194.025,
173,L1_SingleEG50,0,0,0,0,0,
174,L1_SingleEG60,1,2194.52,183.515,0,84.6501,
175,L1_SingleLooseIsoEG26er2p5,0,0,0,0,0,
176,L1_SingleLooseIsoEG26er1p5,0,0,0,0,0,
177,L1_SingleLooseIsoEG28_FWD2p5,0,0,0,0,0,
178,L1_SingleLooseIsoEG28er2p5,1,19628,548.832,0,1854.35,
179,L1_SingleLooseIsoEG28er2p1,1,17341.4,515.874,0,1387.12,
180,L1_SingleLooseIsoEG28er1p5,0,0,0,0,0,
181,L1_SingleLooseIsoEG30er2p5,1,16451.3,502.46,0,1201,
182,L1_SingleLooseIsoEG30er1p5,0,0,0,0,0,
183,L1_SingleIsoEG24er2p1,0,0,0,0,0,
184,L1_SingleIsoEG24er1p5,0,0,0,0,0,
185,L1_SingleIsoEG26er2p5,0,0,0,0,0,
186,L1_SingleIsoEG26er2p1,0,0,0,0,0,
187,L1_SingleIsoEG26er1p5,0,0,0,0,0,
188,L1_SingleIsoEG28_FWD2p5,0,0,0,0,0,
189,L1_SingleIsoEG28er2p5,1,19628,548.832,0,1854.35,
190,L1_SingleIsoEG28er2p1,1,17341.4,515.874,0,1387.12,
191,L1_SingleIsoEG28er1p5,1,14195.4,466.74,0,1104.72,
192,L1_SingleIsoEG30er2p5,1,16451.3,502.46,0,1201,
193,L1_SingleIsoEG30er2p1,1,14579,473.006,0,925.167,
194,L1_SingleIsoEG32er2p5,1,13888.4,461.667,0,862.011,
195,L1_SingleIsoEG32er2p1,1,12491.9,437.841,0,700.126,
196,L1_SingleIsoEG34er2p5,1,11985.5,428.874,0,688.484,
197,L1_IsoEG32er2p5_Mt40,1,11387,418.029,0,701.083,
198,L1_IsoEG32er2p5_Mt44,1,0,0,0,0,
199,L1_IsoEG32er2p5_Mt48,1,0,0,0,0,
200,L1_DoubleEG10p5er1p22_dR_0p6,0,0,0,0,0,
201,L1_DoubleEG10er1p22_dR_0p6,0,0,0,0,0,
202,L1_DoubleEG9p5er1p22_dR_0p6,0,0,0,0,0,
203,L1_DoubleEG9er1p22_dR_0p7,0,0,0,0,0,
204,L1_DoubleEG8p5er1p22_dR_0p7,0,0,0,0,0,
205,L1_DoubleEG_15_10_er2p5,0,0,0,0,0,
206,L1_DoubleEG_20_10_er2p5,0,0,0,0,0,
207,L1_DoubleEG_22_10_er2p5,0,0,0,0,0,
208,L1_DoubleEG_25_12_er2p5,1,5064.29,278.78,276.234,955.964,
209,L1_DoubleEG_25_14_er2p5,1,3744.5,239.717,0,525.72,
210,L1_DoubleEG_27_14_er2p5,1,3130.65,219.189,0,311.303,
211,L1_DoubleEG8er1p22_dR_0p7,0,0,0,0,0,
212,L1_DoubleEG_LooseIso20_10_er2p5,0,0,0,0,0,
213,L1_DoubleEG_LooseIso22_10_er2p5,0,0,0,0,0,
214,L1_DoubleEG_LooseIso22_12_er2p5,1,4588.55,265.363,567.814,999.382,
215,L1_DoubleEG_LooseIso25_12_er2p5,1,3729.16,239.226,0,314.534,
216,L1_DoubleEG7p5er1p22_dR_0p7,0,0,0,0,0,
217,L1_DoubleLooseIsoEG22er2p1,1,368.312,75.1813,0,13.8692,
218,L1_DoubleLooseIsoEG24er2p1,1,306.927,68.6309,0,9.84033,
219,L1_DoubleEG7er1p22_dR_0p8,0,0,0,0,0,
220,L1_DoubleEG6p5er1p22_dR_0p8,0,0,0,0,0,
221,L1_DoubleEG6er1p22_dR_0p8,0,0,0,0,0,
222,L1_DoubleEG5p5er1p22_dR_0p8,0,0,0,0,0,
223,L1_DoubleEG5er1p22_dR_0p9,0,0,0,0,0,
224,L1_TripleEG_16_12_8_er2p5,0,0,0,0,0,
225,L1_TripleEG_16_15_8_er2p5,0,0,0,0,0,
226,L1_TripleEG_18_17_8_er2p5,1,982.165,122.771,306.927,442.757,
227,L1_TripleEG_18_18_12_er2p5,1,276.234,65.109,0,61.4433,
228,L1_TripleEG16er2p5,1,92.078,37.5907,0,9.68842,
234,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3,0,0,0,0,0,
235,L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3,1,8501.87,361.21,0,460.995,
236,L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3,1,7473.66,338.664,0,354.791,
238,L1_LooseIsoEG24er2p1_HTT100er,0,0,0,0,0,
239,L1_LooseIsoEG26er2p1_HTT100er,1,9837,388.538,184.156,729.201,
240,L1_LooseIsoEG28er2p1_HTT100er,1,9315.22,378.093,0,476.418,
241,L1_LooseIsoEG30er2p1_HTT100er,1,8394.44,358.92,0,386.346,
247,L1_DoubleEG8er2p5_HTT260er,0,0,0,0,0,
248,L1_DoubleEG8er2p5_HTT280er,0,0,0,0,0,
249,L1_DoubleEG8er2p5_HTT300er,1,659.892,100.633,15.3463,49.8756,
250,L1_DoubleEG8er2p5_HTT320er,1,583.16,94.6011,0,32.6041,
251,L1_DoubleEG8er2p5_HTT340er,1,506.429,88.1579,0,20.6754,
257,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1,4603.9,265.806,230.195,692.951,
258,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,1,3637.08,236.254,0,341.138,
259,L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3,1,813.355,111.723,0,23.3682,
260,L1_ETMHF90_SingleJet60er2p5_ETMHF90_DPHI_MIN2p094,0,0,0,0,0,
261,L1_ETMHF90_SingleJet60er2p5_ETMHF90_DPHI_MIN2p618,0,0,0,0,0,
262,L1_ETMHF90_SingleJet80er2p5_ETMHF90_DPHI_MIN2p094,0,0,0,0,0,
263,L1_ETMHF90_SingleJet80er2p5_ETMHF90_DPHI_MIN2p618,0,0,0,0,0,
264,L1_SingleTau120er2p1,1,1304.44,141.486,30.6927,87.1199,
265,L1_SingleTau130er2p1,1,1104.94,130.218,0,41.006,
267,L1_DoubleTau70er2p1,1,1243.05,138.117,15.3463,135.38,
269,L1_DoubleIsoTau28er2p1,0,0,0,0,0,
270,L1_DoubleIsoTau30er2p1,0,0,0,0,0,
271,L1_DoubleIsoTau32er2p1,1,7212.77,332.7,1089.59,2527.2,
272,L1_DoubleIsoTau34er2p1,1,5678.14,295.193,0,1355.91,
273,L1_DoubleIsoTau36er2p1,1,4496.47,262.687,0,936.725,
274,L1_DoubleIsoTau28er2p1_Mass_Max90,0,0,0,0,0,
275,L1_DoubleIsoTau28er2p1_Mass_Max80,0,0,0,0,0,
276,L1_DoubleIsoTau30er2p1_Mass_Max90,0,0,0,0,0,
277,L1_DoubleIsoTau30er2p1_Mass_Max80,0,0,0,0,0,
279,L1_Mu18er2p1_Tau24er2p1,1,1227.71,137.262,30.6927,328.309,
280,L1_Mu18er2p1_Tau26er2p1,1,1012.86,124.674,0,235.805,
282,L1_Mu22er2p1_IsoTau28er2p1,0,0,0,0,0,
283,L1_Mu22er2p1_IsoTau30er2p1,0,0,0,0,0,
284,L1_Mu22er2p1_IsoTau32er2p1,1,276.234,65.109,0,31.1833,
285,L1_Mu22er2p1_IsoTau34er2p1,1,245.541,61.3853,0,26.9204,
286,L1_Mu22er2p1_IsoTau36er2p1,1,184.156,53.1612,0,17.0549,
287,L1_Mu22er2p1_IsoTau40er2p1,1,138.117,46.039,0,10.752,
289,L1_Mu22er2p1_Tau70er2p1,1,46.039,26.5806,0,2.35879,
291,L1_IsoTau40er2p1_ETMHF80,0,0,0,0,0,
292,L1_IsoTau40er2p1_ETMHF90,1,0,0,0,0,
293,L1_IsoTau40er2p1_ETMHF100,1,0,0,0,0,
294,L1_IsoTau40er2p1_ETMHF110,1,0,0,0,0,
298,L1_QuadJet36er2p5_IsoTau52er2p1,190,0,0,0,0,
309,L1_SingleJet35,64000,15.3463,15.3463,15.3463,15.3463,
310,L1_SingleJet60,17000,0,0,0,0,
311,L1_SingleJet90,1500,15.3463,15.3463,0,0.807701,
312,L1_SingleJet120,350,15.3463,15.3463,0,0.365389,
313,L1_SingleJet180,1,1626.71,158,0,121.026,
314,L1_SingleJet200,1,1150.97,132.903,0,50.0578,
316,L1_SingleJet35er2p5,0,0,0,0,0,
317,L1_SingleJet60er2p5,0,0,0,0,0,
318,L1_SingleJet90er2p5,0,0,0,0,0,
319,L1_SingleJet120er2p5,0,0,0,0,0,
320,L1_SingleJet140er2p5,0,0,0,0,0,
321,L1_SingleJet160er2p5,0,0,0,0,0,
322,L1_SingleJet180er2p5,1,1519.29,152.694,0,110.172,
324,L1_SingleJet35_FWD3p0,103000,0,0,0,0,
325,L1_SingleJet60_FWD3p0,770,0,0,0,0,
326,L1_SingleJet90_FWD3p0,250,0,0,0,0,
327,L1_SingleJet120_FWD3p0,40,0,0,0,0,
329,L1_SingleJet8erHE,0,0,0,0,0,
330,L1_SingleJet10erHE,0,0,0,0,0,
331,L1_SingleJet12erHE,0,0,0,0,0,
332,L1_SingleJet140er2p5_ETMHF70,0,0,0,0,0,
333,L1_SingleJet140er2p5_ETMHF80,0,0,0,0,0,
334,L1_SingleJet140er2p5_ETMHF90,0,0,0,0,0,
340,L1_DoubleJet40er2p5,8400,0,0,0,0,
341,L1_DoubleJet100er2p5,170,15.3463,15.3463,0,3.06927,
342,L1_DoubleJet120er2p5,70,15.3463,15.3463,0,0.269234,
343,L1_DoubleJet150er2p5,1,675.238,101.796,0,29.7549,
345,L1_DoubleJet100er2p3_dEta_Max1p6,0,0,0,0,0,
346,L1_DoubleJet112er2p3_dEta_Max1p6,1,1503.94,151.921,122.771,266.972,
348,L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5,0,0,0,0,0,
349,L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5,0,0,0,0,0,
350,L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5,0,0,0,0,0,
351,L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5,1,1012.86,124.674,30.6927,109.047,
352,L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5,1,751.97,107.424,0,43.5166,
353,L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5,1,613.853,97.0587,0,28.5239,
355,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
356,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
357,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1,1289.09,140.651,92.078,223.837,
358,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,1,1150.97,132.903,0,125.509,
359,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620,1,982.165,122.771,0,95.3052,
360,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28,1,1135.63,132.014,0,124.997,
361,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28,1,982.165,122.771,0,95.3052,
363,L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp,0,0,0,0,0,
364,L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp,0,0,0,0,0,
365,L1_DoubleJet_80_30_Mass_Min420_Mu8,0,0,0,0,0,
366,L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ,0,0,0,0,0,
372,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,1,1012.86,124.674,46.039,152.84,
373,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5,1,782.663,109.595,0,83.7174,
374,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,1,567.814,93.3481,0,42.8473,
376,L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0,1,260.888,63.2745,0,29.8168,
382,L1_QuadJet60er2p5,0,0,0,0,0,
384,L1_HTT280er_QuadJet_70_55_40_35_er2p4,0,0,0,0,0,
385,L1_HTT320er_QuadJet_70_55_40_40_er2p4,1,0,0,0,0,
386,L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3,1,399.005,78.2512,15.3463,43.6495,
387,L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3,1,322.273,70.3257,0,21.3563,
398,L1_HTT120er,11400,0,0,0,0,
399,L1_HTT160er,4100,0,0,0,0,
400,L1_HTT200er,1600,0,0,0,0,
401,L1_HTT255er,500,0,0,0,0,
402,L1_HTT280er,0,0,0,0,0,
403,L1_HTT320er,0,0,0,0,0,
404,L1_HTT360er,1,1396.52,146.395,0,63.066,
405,L1_HTT400er,1,1135.63,132.014,0,45.5184,
406,L1_HTT450er,1,874.741,115.862,0,27.6503,
410,L1_ETT1200,0,0,0,0,0,
411,L1_ETT1600,0,0,0,0,0,
412,L1_ETT2000,1,399.005,78.2512,0,8.74915,
416,L1_ETM120,0,0,0,0,0,
417,L1_ETM150,1,399.005,78.2512,0,8.74915,
421,L1_ETMHF100,1,721.277,105.209,76.7316,127.877,
422,L1_ETMHF110,1,583.16,94.6011,0,39.5804,
423,L1_ETMHF120,1,552.468,92.078,0,24.2341,
424,L1_ETMHF130,1,521.775,89.4837,0,22.9096,
425,L1_ETMHF140,1,491.082,86.8119,0,18.5614,
426,L1_ETMHF150,1,475.736,85.4447,0,15.4922,
428,L1_ETMHF90_HTT60er,0,0,0,0,0,
429,L1_ETMHF100_HTT60er,1,537.121,90.7901,0,21.8599,
430,L1_ETMHF110_HTT60er,1,491.082,86.8119,0,12.8522,
431,L1_ETMHF120_HTT60er,1,491.082,86.8119,0,12.8522,
432,L1_ETMHF130_HTT60er,1,460.39,84.0553,0,11.5277,
443,L1_ETMHF120_NotSecondBunchInTrain,0,0,0,0,0,
444,L1_ETMHF110_HTT60er_NotSecondBunchInTrain,0,0,0,0,0,
446,L1_SingleMuOpen_NotBptxOR,0,0,0,0,0,
447,L1_SingleMuOpen_er1p4_NotBptxOR_3BX,0,0,0,0,0,
448,L1_SingleMuOpen_er1p1_NotBptxOR_3BX,0,0,0,0,0,
450,L1_SingleJet20er2p5_NotBptxOR,0,0,0,0,0,
451,L1_SingleJet20er2p5_NotBptxOR_3BX,0,0,0,0,0,
452,L1_SingleJet43er2p5_NotBptxOR_3BX,0,0,0,0,0,
453,L1_SingleJet46er2p5_NotBptxOR_3BX,0,0,0,0,0,
458,L1_AlwaysTrue,0,0,0,0,0,
459,L1_ZeroBias,17881,0,0,0,0,
460,L1_ZeroBias_copy,0,0,0,0,0,
461,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0,
463,L1_NotBptxOR,0,0,0,0,0,
464,L1_BptxOR,0,0,0,0,0,
465,L1_BptxXOR,0,0,0,0,0,
466,L1_BptxPlus,0,0,0,0,0,
467,L1_BptxMinus,0,0,0,0,0,
468,L1_UnpairedBunchBptxPlus,0,0,0,0,0,
469,L1_UnpairedBunchBptxMinus,0,0,0,0,0,
471,L1_IsolatedBunch,110,0,0,0,0,
472,L1_FirstBunchBeforeTrain,269167,0,0,0,0,
473,L1_FirstBunchInTrain,269167,0,0,0,0,
474,L1_SecondBunchInTrain,0,0,0,0,0,
475,L1_SecondLastBunchInTrain,0,0,0,0,0,
476,L1_LastBunchInTrain,0,0,0,0,0,
477,L1_FirstBunchAfterTrain,269167,0,0,0,0,
478,L1_LastCollisionInTrain,269167,0,0,0,0,
479,L1_FirstCollisionInTrain,269167,0,0,0,0,
480,L1_FirstCollisionInOrbit,1103,0,0,0,0,
482,L1_BPTX_NotOR_VME,0,0,0,0,0,
483,L1_BPTX_OR_Ref3_VME,0,0,0,0,0,
484,L1_BPTX_OR_Ref4_VME,0,0,0,0,0,
485,L1_BPTX_RefAND_VME,0,0,0,0,0,
486,L1_BPTX_AND_Ref1_VME,0,0,0,0,0,
487,L1_BPTX_AND_Ref3_VME,0,0,0,0,0,
488,L1_BPTX_AND_Ref4_VME,0,0,0,0,0,
489,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0,
490,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0,
491,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0,
492,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0,
494,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,6,0,0,0,0,
500,L1_HCAL_LaserMon_Trig,0,0,0,0,0,
501,L1_HCAL_LaserMon_Veto,0,0,0,0,0,
503,L1_TOTEM_1,0,0,0,0,0,
504,L1_TOTEM_2,0,0,0,0,0,
505,L1_TOTEM_3,0,0,0,0,0,
506,L1_TOTEM_4,0,0,0,0,0,



9999,Total rate,1,47.7271,0.855824,9.34591,47.7271,
