L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0,Type,PAG,Comment
82,L1_TripleMu_5_3p5_2p5_OQ_DoubleMu_5_2p5_OQ_OS_Mass_5to17,0,0,0,0,0,
83,L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,751.97,107.424,30.6927,185.416,
84,L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,598.507,95.8378,0,111.242,
85,L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,1,751.97,107.424,76.7316,192.444,
86,L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,1,583.16,94.6011,0,92.1811,
88,L1_QuadMu0_OQ,0,0,0,0,0,
89,L1_QuadMu0,0,0,0,0,0,
90,L1_QuadMu0_SQ,0,0,0,0,0,
91,L1_DoubleEG_LooseIso16_LooseIso12_er1p5,0,0,0,0,0,
92,L1_DoubleEG_LooseIso18_LooseIso12_er1p5,0,0,0,0,0,
93,L1_DoubleEG_LooseIso20_LooseIso12_er1p5,0,0,0,0,0,
94,L1_DoubleEG_LooseIso22_LooseIso12_er1p5,0,0,0,0,0,
95,L1_DoubleEG_LooseIso25_LooseIso12_er1p5,0,0,0,0,0,
96,L1_Mu5_EG23er2p5,0,0,0,0,0,
97,L1_Mu7_EG20er2p5,1,1427.21,147.995,153.463,409.932,
98,L1_Mu7_EG23er2p5,1,1012.86,124.674,0,173.938,
99,L1_Mu20_EG10er2p5,1,874.741,115.862,61.3853,275.067,
100,L1_Mu5_LooseIsoEG20er2p5,0,0,0,0,0,
101,L1_Mu7_LooseIsoEG20er2p5,1,859.394,114.841,0,123.972,
102,L1_Mu7_LooseIsoEG23er2p5,1,675.238,101.796,0,58.7131,
104,L1_Mu6_DoubleEG10er2p5,0,0,0,0,0,
105,L1_Mu6_DoubleEG12er2p5,1,629.199,98.2644,306.927,369.137,
106,L1_Mu6_DoubleEG15er2p5,1,199.502,55.332,0,24.8988,
107,L1_Mu6_DoubleEG17er2p5,1,107.424,40.6026,0,6.86687,
109,L1_DoubleMu4_SQ_EG9er2p5,0,0,0,0,0,
110,L1_DoubleMu5_SQ_EG9er2p5,1,844.048,113.811,214.849,391.099,
112,L1_DoubleMu3_OS_DoubleEG7p5Upsilon,1,0,0,0,0,
113,L1_DoubleMu5Upsilon_OS_DoubleEG3,1,0,0,0,0,
114,L1_DoubleMu0_upt15_upt7,0,0,0,0,0,
115,L1_DoubleMu0_upt6ip123_upt4,0,0,0,0,0,
119,L1_Mu3_Jet30er2p5,11000,0,0,0,0,
121,L1_Mu3_Jet16er2p5_dR_Max0p4,400,61.3853,30.6927,46.039,49.1082,
122,L1_Mu3_Jet35er2p5_dR_Max0p4,256,30.6927,21.703,15.3463,18.4156,
123,L1_Mu3_Jet60er2p5_dR_Max0p4,52,30.6927,21.703,15.3463,20.4618,
124,L1_Mu3_Jet80er2p5_dR_Max0p4,13,46.039,26.5806,15.3463,22.6541,
125,L1_Mu3_Jet120er2p5_dR_Max0p8,3,46.039,26.5806,0,3.59028,
126,L1_Mu3_Jet120er2p5_dR_Max0p4,3,15.3463,15.3463,0,0.63943,
128,L1_Mu3er1p5_Jet100er2p5_ETMHF40,1,383.658,76.7316,76.7316,153.395,
129,L1_Mu3er1p5_Jet100er2p5_ETMHF50,1,245.541,61.3853,0,62.1162,
131,L1_Mu6_HTT240er,1,230.195,59.4361,0,32.863,
132,L1_Mu6_HTT250er,1,230.195,59.4361,0,32.863,
134,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0,0,0,0,0,
135,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,537.121,90.7901,0,145.587,
136,L1_Mu12er2p3_Jet40er2p1_dR_Max0p4_DoubleJet40er2p1_dEta_Max1p6,1,537.121,90.7901,0,145.587,
142,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,30.6927,21.703,0,8.26341,
143,L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8,1,30.6927,21.703,0,8.26341,
145,L1_DoubleMu3_SQ_ETMHF50_HTT60er,0,0,0,0,0,
146,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5,1,92.078,37.5907,0,10.6607,
147,L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5,1,92.078,37.5907,0,10.6607,
148,L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5,1,76.7316,34.3154,0,2.98756,
150,L1_DoubleMu3_SQ_HTT220er,1,61.3853,30.6927,0,5.59998,
151,L1_DoubleMu3_SQ_HTT240er,1,46.039,26.5806,0,3.40765,
152,L1_DoubleMu3_SQ_HTT260er,1,30.6927,21.703,0,1.21531,
159,L1_SingleEG8er2p5,44000,61.3853,30.6927,61.3853,61.3853,
160,L1_SingleEG10er2p5,7600,199.502,55.332,199.502,199.502,
161,L1_SingleEG15er2p5,1350,230.195,59.4361,214.849,215.488,
162,L1_SingleEG26er2p5,780,30.6927,21.703,15.3463,19.1829,
163,L1_SingleEG28_FWD2p5,45,0,0,0,0,
164,L1_SingleEG28er2p5,0,0,0,0,0,
165,L1_SingleEG28er2p1,0,0,0,0,0,
166,L1_SingleEG28er1p5,0,0,0,0,0,
167,L1_SingleEG34er2p5,0,0,0,0,0,
168,L1_SingleEG36er2p5,1,9975.11,391.256,15.3463,545.25,
169,L1_SingleEG38er2p5,1,8194.94,354.63,0,410.084,
170,L1_SingleEG40er2p5,1,6951.89,326.628,0,329.95,
171,L1_SingleEG42er2p5,1,5724.18,296.387,0,260.176,
172,L1_SingleEG45er2p5,1,4481.13,262.238,0,195.479,
173,L1_SingleEG50,0,0,0,0,0,
174,L1_SingleEG60,1,2133.14,180.931,15.3463,94.3589,
175,L1_SingleLooseIsoEG26er2p5,0,0,0,0,0,
176,L1_SingleLooseIsoEG26er1p5,0,0,0,0,0,
177,L1_SingleLooseIsoEG28_FWD2p5,0,0,0,0,0,
178,L1_SingleLooseIsoEG28er2p5,1,20379.9,559.247,0,1977.94,
179,L1_SingleLooseIsoEG28er2p1,1,17955.2,524.925,0,1460.79,
180,L1_SingleLooseIsoEG28er1p5,0,0,0,0,0,
181,L1_SingleLooseIsoEG30er2p5,1,16834.9,508.286,0,1243.39,
182,L1_SingleLooseIsoEG30er1p5,0,0,0,0,0,
183,L1_SingleIsoEG24er2p1,0,0,0,0,0,
184,L1_SingleIsoEG24er1p5,0,0,0,0,0,
185,L1_SingleIsoEG26er2p5,0,0,0,0,0,
186,L1_SingleIsoEG26er2p1,0,0,0,0,0,
187,L1_SingleIsoEG26er1p5,0,0,0,0,0,
188,L1_SingleIsoEG28_FWD2p5,0,0,0,0,0,
189,L1_SingleIsoEG28er2p5,1,20379.9,559.247,0,1977.94,
190,L1_SingleIsoEG28er2p1,1,17955.2,524.925,0,1460.79,
191,L1_SingleIsoEG28er1p5,1,14809.2,476.725,0,1173.66,
192,L1_SingleIsoEG30er2p5,1,16834.9,508.286,0,1243.39,
193,L1_SingleIsoEG30er2p1,1,14885.9,477.959,0,948.937,
194,L1_SingleIsoEG32er2p5,1,14241.4,467.497,0,890.864,
195,L1_SingleIsoEG32er2p1,1,12844.9,443.984,0,724.747,
196,L1_SingleIsoEG34er2p5,1,12108.3,431.065,0,698.637,
197,L1_IsoEG32er2p5_Mt40,1,11617.2,422.233,0,717.234,
198,L1_IsoEG32er2p5_Mt44,1,0,0,0,0,
199,L1_IsoEG32er2p5_Mt48,1,0,0,0,0,
200,L1_DoubleEG10p5er1p22_dR_0p6,0,0,0,0,0,
201,L1_DoubleEG10er1p22_dR_0p6,0,0,0,0,0,
202,L1_DoubleEG9p5er1p22_dR_0p6,0,0,0,0,0,
203,L1_DoubleEG9er1p22_dR_0p7,0,0,0,0,0,
204,L1_DoubleEG8p5er1p22_dR_0p7,0,0,0,0,0,
205,L1_DoubleEG_15_10_er2p5,0,0,0,0,0,
206,L1_DoubleEG_20_10_er2p5,0,0,0,0,0,
207,L1_DoubleEG_22_10_er2p5,0,0,0,0,0,
208,L1_DoubleEG_25_12_er2p5,1,5248.44,283.803,230.195,933.96,
209,L1_DoubleEG_25_14_er2p5,1,3897.97,244.58,0,547.958,
210,L1_DoubleEG_27_14_er2p5,1,3192.04,221.328,0,302.983,
211,L1_DoubleEG8er1p22_dR_0p7,0,0,0,0,0,
212,L1_DoubleEG_LooseIso20_10_er2p5,0,0,0,0,0,
213,L1_DoubleEG_LooseIso22_10_er2p5,0,0,0,0,0,
214,L1_DoubleEG_LooseIso22_12_er2p5,1,4972.21,276.234,721.277,1184.99,
215,L1_DoubleEG_LooseIso25_12_er2p5,1,3944.01,246.02,0,331.846,
216,L1_DoubleEG7p5er1p22_dR_0p7,0,0,0,0,0,
217,L1_DoubleLooseIsoEG22er2p1,1,383.658,76.7316,0,13.6367,
218,L1_DoubleLooseIsoEG24er2p1,1,306.927,68.6309,0,10.0875,
219,L1_DoubleEG7er1p22_dR_0p8,0,0,0,0,0,
220,L1_DoubleEG6p5er1p22_dR_0p8,0,0,0,0,0,
221,L1_DoubleEG6er1p22_dR_0p8,0,0,0,0,0,
222,L1_DoubleEG5p5er1p22_dR_0p8,0,0,0,0,0,
223,L1_DoubleEG5er1p22_dR_0p9,0,0,0,0,0,
224,L1_TripleEG_16_12_8_er2p5,0,0,0,0,0,
225,L1_TripleEG_16_15_8_er2p5,0,0,0,0,0,
226,L1_TripleEG_18_17_8_er2p5,1,1028.2,125.615,245.541,403.096,
227,L1_TripleEG_18_18_12_er2p5,1,352.966,73.5984,0,90.54,
228,L1_TripleEG16er2p5,1,138.117,46.039,15.3463,32.1786,
234,L1_LooseIsoEG26er2p1_Jet34er2p5_dR_Min0p3,0,0,0,0,0,
235,L1_LooseIsoEG28er2p1_Jet34er2p5_dR_Min0p3,1,8639.98,364.132,0,468.604,
236,L1_LooseIsoEG30er2p1_Jet34er2p5_dR_Min0p3,1,7504.35,339.359,0,352.428,
238,L1_LooseIsoEG24er2p1_HTT100er,0,0,0,0,0,
239,L1_LooseIsoEG26er2p1_HTT100er,1,10051.8,392.758,260.888,817.609,
240,L1_LooseIsoEG28er2p1_HTT100er,1,9407.3,379.957,0,477.541,
241,L1_LooseIsoEG30er2p1_HTT100er,1,8440.48,359.903,0,386.832,
247,L1_DoubleEG8er2p5_HTT260er,0,0,0,0,0,
248,L1_DoubleEG8er2p5_HTT280er,0,0,0,0,0,
249,L1_DoubleEG8er2p5_HTT300er,1,690.585,102.946,30.6927,67.2043,
250,L1_DoubleEG8er2p5_HTT320er,1,567.814,93.3481,0,30.7865,
251,L1_DoubleEG8er2p5_HTT340er,1,491.082,86.8119,0,19.5859,
257,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1,5018.25,277.51,306.927,801.114,
258,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,1,4005.39,247.928,0,359.737,
259,L1_LooseIsoEG22er2p1_Tau70er2p1_dR_Min0p3,1,782.663,109.595,0,21.2067,
260,L1_ETMHF90_SingleJet60er2p5_ETMHF90_DPHI_MIN2p094,0,0,0,0,0,
261,L1_ETMHF90_SingleJet60er2p5_ETMHF90_DPHI_MIN2p618,0,0,0,0,0,
262,L1_ETMHF90_SingleJet80er2p5_ETMHF90_DPHI_MIN2p094,0,0,0,0,0,
263,L1_ETMHF90_SingleJet80er2p5_ETMHF90_DPHI_MIN2p618,0,0,0,0,0,
264,L1_SingleTau120er2p1,1,1243.05,138.117,30.6927,89.2717,
265,L1_SingleTau130er2p1,1,1012.86,124.674,0,37.3539,
267,L1_DoubleTau70er2p1,1,1258.4,138.967,15.3463,136.254,
269,L1_DoubleIsoTau28er2p1,0,0,0,0,0,
270,L1_DoubleIsoTau30er2p1,0,0,0,0,0,
271,L1_DoubleIsoTau32er2p1,1,7688.51,343.497,1074.24,2625.56,
272,L1_DoubleIsoTau34er2p1,1,6138.53,306.927,0,1469.26,
273,L1_DoubleIsoTau36er2p1,1,4926.17,274.952,0,1009.6,
274,L1_DoubleIsoTau28er2p1_Mass_Max90,0,0,0,0,0,
275,L1_DoubleIsoTau28er2p1_Mass_Max80,0,0,0,0,0,
276,L1_DoubleIsoTau30er2p1_Mass_Max90,0,0,0,0,0,
277,L1_DoubleIsoTau30er2p1_Mass_Max80,0,0,0,0,0,
279,L1_Mu18er2p1_Tau24er2p1,1,1243.05,138.117,30.6927,332.649,
280,L1_Mu18er2p1_Tau26er2p1,1,1028.2,125.615,0,242.702,
282,L1_Mu22er2p1_IsoTau28er2p1,0,0,0,0,0,
283,L1_Mu22er2p1_IsoTau30er2p1,0,0,0,0,0,
284,L1_Mu22er2p1_IsoTau32er2p1,1,291.58,66.8931,0,31.0489,
285,L1_Mu22er2p1_IsoTau34er2p1,1,276.234,65.109,0,28.4912,
286,L1_Mu22er2p1_IsoTau36er2p1,1,214.849,57.4207,0,19.2834,
287,L1_Mu22er2p1_IsoTau40er2p1,1,153.463,48.5294,0,10.7881,
289,L1_Mu22er2p1_Tau70er2p1,1,46.039,26.5806,0,2.25483,
291,L1_IsoTau40er2p1_ETMHF80,0,0,0,0,0,
292,L1_IsoTau40er2p1_ETMHF90,1,0,0,0,0,
293,L1_IsoTau40er2p1_ETMHF100,1,0,0,0,0,
294,L1_IsoTau40er2p1_ETMHF110,1,0,0,0,0,
298,L1_QuadJet36er2p5_IsoTau52er2p1,190,0,0,0,0,
309,L1_SingleJet35,64000,15.3463,15.3463,15.3463,15.3463,
310,L1_SingleJet60,17000,0,0,0,0,
311,L1_SingleJet90,1500,15.3463,15.3463,15.3463,15.3463,
312,L1_SingleJet120,350,15.3463,15.3463,15.3463,15.3463,
313,L1_SingleJet180,1,1519.29,152.694,0,107.126,
314,L1_SingleJet200,1,1058.9,127.476,0,43.7829,
316,L1_SingleJet35er2p5,0,0,0,0,0,
317,L1_SingleJet60er2p5,0,0,0,0,0,
318,L1_SingleJet90er2p5,0,0,0,0,0,
319,L1_SingleJet120er2p5,0,0,0,0,0,
320,L1_SingleJet140er2p5,0,0,0,0,0,
321,L1_SingleJet160er2p5,0,0,0,0,0,
322,L1_SingleJet180er2p5,1,1427.21,147.995,0,97.575,
324,L1_SingleJet35_FWD3p0,103000,0,0,0,0,
325,L1_SingleJet60_FWD3p0,770,0,0,0,0,
326,L1_SingleJet90_FWD3p0,250,0,0,0,0,
327,L1_SingleJet120_FWD3p0,40,0,0,0,0,
329,L1_SingleJet8erHE,0,0,0,0,0,
330,L1_SingleJet10erHE,0,0,0,0,0,
331,L1_SingleJet12erHE,0,0,0,0,0,
332,L1_SingleJet140er2p5_ETMHF70,0,0,0,0,0,
333,L1_SingleJet140er2p5_ETMHF80,0,0,0,0,0,
334,L1_SingleJet140er2p5_ETMHF90,0,0,0,0,0,
340,L1_DoubleJet40er2p5,8400,0,0,0,0,
341,L1_DoubleJet100er2p5,170,15.3463,15.3463,15.3463,15.3463,
342,L1_DoubleJet120er2p5,70,15.3463,15.3463,0,7.67316,
343,L1_DoubleJet150er2p5,1,675.238,101.796,0,33.1707,
345,L1_DoubleJet100er2p3_dEta_Max1p6,0,0,0,0,0,
346,L1_DoubleJet112er2p3_dEta_Max1p6,1,1488.59,151.144,107.424,261.01,
348,L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5,0,0,0,0,0,
349,L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5,0,0,0,0,0,
350,L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5,0,0,0,0,0,
351,L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5,1,997.511,123.726,0,81.2437,
352,L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5,1,751.97,107.424,0,48.7911,
353,L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5,1,629.199,98.2644,0,29.1927,
355,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
356,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0,
357,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1,1104.94,130.218,107.424,210.185,
358,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,1,936.126,119.859,0,95.3995,
359,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620,1,844.048,113.811,0,79.5981,
360,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28,1,905.433,117.877,0,89.6446,
361,L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28,1,813.355,111.723,0,73.8432,
363,L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp,0,0,0,0,0,
364,L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp,0,0,0,0,0,
365,L1_DoubleJet_80_30_Mass_Min420_Mu8,0,0,0,0,0,
366,L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ,0,0,0,0,0,
372,L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,1,1028.2,125.615,30.6927,154.748,
373,L1_TripleJet_100_80_70_DoubleJet_80_70_er2p5,1,767.316,108.515,0,84.7897,
374,L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,1,537.121,90.7901,0,39.7666,
376,L1_QuadJet_95_75_65_20_DoubleJet_75_65_er2p5_Jet20_FWD3p0,1,230.195,59.4361,0,29.7542,
382,L1_QuadJet60er2p5,0,0,0,0,0,
384,L1_HTT280er_QuadJet_70_55_40_35_er2p4,0,0,0,0,0,
385,L1_HTT320er_QuadJet_70_55_40_40_er2p4,1,0,0,0,0,
386,L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3,1,429.697,81.2051,0,42.2106,
387,L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3,1,352.966,73.5984,0,34.3503,
398,L1_HTT120er,11400,0,0,0,0,
399,L1_HTT160er,4100,0,0,0,0,
400,L1_HTT200er,1600,0,0,0,0,
401,L1_HTT255er,500,0,0,0,0,
402,L1_HTT280er,0,0,0,0,0,
403,L1_HTT320er,0,0,0,0,0,
404,L1_HTT360er,1,1289.09,140.651,15.3463,75.7468,
405,L1_HTT400er,1,1028.2,125.615,0,40.362,
406,L1_HTT450er,1,751.97,107.424,0,23.6144,
410,L1_ETT1200,0,0,0,0,0,
411,L1_ETT1600,0,0,0,0,0,
412,L1_ETT2000,1,291.58,66.8931,0,6.2195,
416,L1_ETM120,0,0,0,0,0,
417,L1_ETM150,1,306.927,68.6309,15.3463,21.5658,
421,L1_ETMHF100,1,598.507,95.8378,61.3853,122.731,
422,L1_ETMHF110,1,491.082,86.8119,0,45.3322,
423,L1_ETMHF120,1,445.044,82.6425,0,22.3127,
424,L1_ETMHF130,1,414.351,79.7419,0,20.9792,
425,L1_ETMHF140,1,399.005,78.2512,0,17.1427,
426,L1_ETMHF150,1,368.312,75.1813,0,13.5783,
428,L1_ETMHF90_HTT60er,0,0,0,0,0,
429,L1_ETMHF100_HTT60er,1,414.351,79.7419,0,25.0261,
430,L1_ETMHF110_HTT60er,1,368.312,75.1813,0,9.01253,
431,L1_ETMHF120_HTT60er,1,368.312,75.1813,0,9.01253,
432,L1_ETMHF130_HTT60er,1,337.619,71.9807,0,7.67908,
443,L1_ETMHF120_NotSecondBunchInTrain,0,0,0,0,0,
444,L1_ETMHF110_HTT60er_NotSecondBunchInTrain,0,0,0,0,0,
446,L1_SingleMuOpen_NotBptxOR,0,0,0,0,0,
447,L1_SingleMuOpen_er1p4_NotBptxOR_3BX,0,0,0,0,0,
448,L1_SingleMuOpen_er1p1_NotBptxOR_3BX,0,0,0,0,0,
450,L1_SingleJet20er2p5_NotBptxOR,0,0,0,0,0,
451,L1_SingleJet20er2p5_NotBptxOR_3BX,0,0,0,0,0,
452,L1_SingleJet43er2p5_NotBptxOR_3BX,0,0,0,0,0,
453,L1_SingleJet46er2p5_NotBptxOR_3BX,0,0,0,0,0,
458,L1_AlwaysTrue,0,0,0,0,0,
459,L1_ZeroBias,17881,0,0,0,0,
460,L1_ZeroBias_copy,0,0,0,0,0,
461,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0,
463,L1_NotBptxOR,0,0,0,0,0,
464,L1_BptxOR,0,0,0,0,0,
465,L1_BptxXOR,0,0,0,0,0,
466,L1_BptxPlus,0,0,0,0,0,
467,L1_BptxMinus,0,0,0,0,0,
468,L1_UnpairedBunchBptxPlus,0,0,0,0,0,
469,L1_UnpairedBunchBptxMinus,0,0,0,0,0,
471,L1_IsolatedBunch,110,0,0,0,0,
472,L1_FirstBunchBeforeTrain,269167,0,0,0,0,
473,L1_FirstBunchInTrain,269167,0,0,0,0,
474,L1_SecondBunchInTrain,0,0,0,0,0,
475,L1_SecondLastBunchInTrain,0,0,0,0,0,
476,L1_LastBunchInTrain,0,0,0,0,0,
477,L1_FirstBunchAfterTrain,269167,0,0,0,0,
478,L1_LastCollisionInTrain,269167,0,0,0,0,
479,L1_FirstCollisionInTrain,269167,0,0,0,0,
480,L1_FirstCollisionInOrbit,1103,0,0,0,0,
482,L1_BPTX_NotOR_VME,0,0,0,0,0,
483,L1_BPTX_OR_Ref3_VME,0,0,0,0,0,
484,L1_BPTX_OR_Ref4_VME,0,0,0,0,0,
485,L1_BPTX_RefAND_VME,0,0,0,0,0,
486,L1_BPTX_AND_Ref1_VME,0,0,0,0,0,
487,L1_BPTX_AND_Ref3_VME,0,0,0,0,0,
488,L1_BPTX_AND_Ref4_VME,0,0,0,0,0,
489,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0,
490,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0,
491,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0,
492,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0,
494,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,6,30.6927,21.703,30.6927,30.6927,
500,L1_HCAL_LaserMon_Trig,0,0,0,0,0,
501,L1_HCAL_LaserMon_Veto,0,0,0,0,0,
503,L1_TOTEM_1,0,0,0,0,0,
504,L1_TOTEM_2,0,0,0,0,0,
505,L1_TOTEM_3,0,0,0,0,0,
506,L1_TOTEM_4,0,0,0,0,0,



